frequency_Hz,H_rx_E_fine_real_m,H_rx_E_fine_imag_m,H_rx_E_baseline_real_m,H_rx_E_baseline_imag_m,H_rx_E_orthogonal_real_m,H_rx_E_orthogonal_imag_m,S11_fine_real,S11_fine_imag,S11_baseline_real,S11_baseline_imag,Zin_fine_real_ohm,Zin_fine_imag_ohm,Zin_baseline_real_ohm,Zin_baseline_imag_ohm,H_magnitude_relative_change,phase_difference_rad,cross_polarization_ratio
7.380000000000000000e+09,-4.049876065078825084e-05,1.904202833944633084e-05,-4.418307811691775378e-05,2.681401099733579120e-05,-2.112460281118027159e-11,1.157476675189781184e-13,9.977636416669469765e-01,-6.628457985203289882e-02,9.972758919787761966e-01,-7.308572481009553701e-02,8.419616793846104175e-01,-1.506931165262053355e+03,9.279598750324634659e-01,-1.366358026762098461e+03,1.548744225746148673e-01,-1.059512235294068488e-01,4.087399667675054755e-07
7.390000000000000000e+09,-4.050400866675985244e-05,1.917987512894203059e-05,-4.416846443284606438e-05,2.697970605976245529e-05,-2.116750186370117115e-11,4.795945183456831260e-13,9.977572564876152628e-01,-6.637738023706911406e-02,9.972677779330393344e-01,-7.318823751420711066e-02,8.444881782831089589e-01,-1.504819390238835012e+03,9.364401722873247902e-01,-1.364438244803533280e+03,1.548804794237309546e-01,-1.061008624539754031e-01,4.090857258791071431e-07
7.400000000000000000e+09,-4.050881540995232029e-05,1.931790070128178250e-05,-4.415327214403933469e-05,2.714555065796933161e-05,-2.120402148350359522e-11,8.456687143301631912e-13,9.977508603530265141e-01,-6.647019575401028058e-02,9.972596497644918845e-01,-7.329076070252367459e-02,8.470256316853559397e-01,-1.502713160472297659e+03,9.449200081926162342e-01,-1.362523626706183904e+03,1.548865170193969854e-01,-1.062505202648662134e-01,4.094290333798842914e-07
7.410000000000000000e+09,-4.051317992716132847e-05,1.945610372254831630e-05,-4.413750023912762181e-05,2.731154288143797804e-05,-2.123408703615222385e-11,1.213863566507423573e-12,9.977444532496109186e-01,-6.656302645131245699e-02,9.972515076038530601e-01,-7.339329441434162826e-02,8.495740446303782223e-01,-1.500612453094603552e+03,9.533967407805058469e-01,-1.360614151106789677e+03,1.548925353656468995e-01,-1.064001968064724052e-01,4.097699382488366633e-07
7.420000000000000000e+09,-4.051710126891174576e-05,1.959448285462637158e-05,-4.412114771306074315e-05,2.747768081510209702e-05,-2.125762542799937745e-11,1.584070484338932130e-12,9.977380351637322731e-01,-6.665587237657495667e-02,9.972433515827310302e-01,-7.349583869100584366e-02,8.521334241543965238e-01,-1.498517245382992087e+03,9.618677380600706428e-01,-1.358709796724577018e+03,1.548985344787576213e-01,-1.065498919279097567e-01,4.101084902690505786e-07
7.430000000000000000e+09,-4.052057848947736133e-05,1.973303675520907084e-05,-4.410421356712491205e-05,2.764396253937859461e-05,-2.127456514509087524e-11,1.956178992264453772e-12,9.977316060816866505e-01,-6.674873357651822658e-02,9.972351818335764007e-01,-7.359839357591196896e-02,8.547037792875844531e-01,-1.496427514759144970e+03,9.703303788171259159e-01,-1.356810542360844238e+03,1.549045143872532504e-01,-1.066996054831956947e-01,4.104447400935235052e-07
7.440000000000000000e+09,-4.052361064690089505e-05,1.987176407780496344e-05,-4.408669680895859432e-05,2.781038613019895452e-05,-2.128483629200858538e-11,2.330076746894011768e-12,9.977251659897059533e-01,-6.684161009696225342e-02,9.972269984896371398e-01,-7.370095911450891268e-02,8.572851210186173132e-01,-1.494343238788541839e+03,9.787820534027483754e-01,-1.354916366898555680e+03,1.549104751318924056e-01,-1.068493373314282624e-01,4.107787393128625326e-07
7.450000000000000000e+09,-4.052619680301398745e-05,2.001066347174461211e-05,-4.406859645256822235e-05,2.797694965904017181e-05,-2.128837063064186014e-11,2.705649554843632040e-12,9.977187148739592448e-01,-6.693450198280451180e-02,9.972188016849093950e-01,-7.380353535429937106e-02,8.598774622765283926e-01,-1.492264395179831126e+03,9.872201645262725922e-01,-1.353027249301955635e+03,1.549164167656557345e-01,-1.069990873369650736e-01,4.111105405248864982e-07
7.460000000000000000e+09,-4.052833602345705421e-05,2.014973358218809428e-05,-4.404991151834314355e-05,2.814365119295616762e-05,-2.128510161888011108e-11,3.082781391217086645e-12,9.977122527205551927e-01,-6.702740927799843984e-02,9.972105915540925292e-01,-7.390612234484071619e-02,8.624808178916403278e-01,-1.490190961784190222e+03,9.956421280314764477e-01,-1.351143168616186358e+03,1.549223393537267346e-01,-1.071488553695963825e-01,4.114401974061664962e-07
7.470000000000000000e+09,-4.053002737769950648e-05,2.028897305013202228e-05,-4.403064103307030455e-05,2.831048879460876008e-05,-2.127496444921798413e-11,3.461354418734716863e-12,9.977057795155437336e-01,-6.712033202553113753e-02,9.972023682325388272e-01,-7.400872013774478786e-02,8.650952045615721842e-01,-1.488122916594697699e+03,1.004045373675425568e+00,-1.349264103966930861e+03,1.549282429734640532e-01,-1.072986413047239823e-01,4.117677647855203319e-07
7.480000000000000000e+09,-4.053126993905980190e-05,2.042838051241717005e-05,-4.401078402994844743e-05,2.847746052229905878e-05,-2.125789608726568038e-11,3.841249007513318100e-12,9.976992952449198482e-01,-6.721327026740200883e-02,9.971941318562057566e-01,-7.411132878667738011e-02,8.677206408040264440e-01,-1.486060237745702125e+03,1.012427345891601771e+00,-1.347390034560050708e+03,1.549341277143710671e-01,-1.074484450235360794e-01,4.120932987195096277e-07
7.490000000000000000e+09,-4.053206278472547519e-05,2.056795460173619128e-05,-4.399033954860166225e-05,2.864456442999833736e-05,-2.123383531015527178e-11,4.222343755497585435e-12,9.976927998946262255e-01,-6.730622404460134822e-02,9.971858825616092270e-01,-7.421394834735661750e-02,8.703571469049958820e-01,-1.484002903512187913e+03,1.020785504556378287e+00,-1.345520939681254049e+03,1.549399936780564702e-01,-1.075982664131768102e-01,4.124168565699464078e-07
7.500000000000000000e+09,-4.053240499577341952e-05,2.070769394664145278e-05,-4.396930663509272276e-05,2.881179856737936022e-05,-2.120272274483600345e-11,4.604515509546732657e-12,9.976862934505555947e-01,-6.739919339708805301e-02,9.971776204857735193e-01,-7.431657887755062364e-02,8.730047448680756661e-01,-1.481950892309154369e+03,1.029117325739361322e+00,-1.343656798695761154e+03,1.549458409781915291e-01,-1.077481053669226418e-01,4.127384970834668675e-07
7.510000000000000000e+09,-4.053229565718991038e-05,2.084759717155318292e-05,-4.394768434193585966e-05,2.897916097984708916e-05,-2.116450090624876615e-11,4.987639387176833288e-12,9.976797758985569420e-01,-6.749217836376865398e-02,9.971693457661807702e-01,-7.441922043707564771e-02,8.756634583488637213e-01,-1.479904182690981315e+03,1.037420302461921962e+00,-1.341797591047992000e+03,1.549516697404606236e-01,-1.078979617843446037e-01,4.130582804731742320e-07
7.520000000000000000e+09,-4.053173385789096147e-05,2.098766289676767095e-05,-4.392547172810900527e-05,2.914664970856984064e-05,-2.111911423537281144e-11,5.371588798961987942e-12,9.976732472244360661e-01,-6.758517898247584643e-02,9.971610585407233440e-01,-7.452187308779159580e-02,8.783333125884211778e-01,-1.477862753350806088e+03,1.045691945428977254e+00,-1.339943296261259320e+03,1.549574801025043191e-01,-1.080478355714840494e-01,4.133762685024104206e-07
7.530000000000000000e+09,-4.053071869074249085e-05,2.112788973846582537e-05,-4.390266785906562493e-05,2.931426279051007708e-05,-2.106650913713487365e-11,5.756235471596272474e-12,9.976667074139627944e-01,-6.767819528994736822e-02,9.971527589476539832e-01,-7.462453689359868636e-02,8.810143343450123066e-01,-1.475826583119887800e+03,1.053929783770353401e+00,-1.338093893937472330e+03,1.549632722138573337e-01,-1.081977266410160399e-01,4.136925245706639814e-07
7.540000000000000000e+09,-4.052924925258058876e-05,2.126827630872176627e-05,-4.387927180674618241e-05,2.948199825845508983e-05,-2.100663401817319927e-11,6.141449471617021882e-12,9.976601564528732036e-01,-6.777122732180421161e-02,9.971444471255346276e-01,-7.472721192043238481e-02,8.837065518105517992e-01,-1.473795650966996618e+03,1.062131365766350921e+00,-1.336249363756862977e+03,1.549690462358813137e-01,-1.083476349124133514e-01,4.140071138016637937e-07
7.550000000000000000e+09,-4.052732464423168377e-05,2.140882121551184453e-05,-4.385528264958902259e-05,2.964985414104771597e-05,-2.093943932444695817e-11,6.527099229793379861e-12,9.976535943268762807e-01,-6.786427511253072253e-02,9.971361232131857877e-01,-7.482989823625844916e-02,8.864099945324097618e-01,-1.471769935997764378e+03,1.070294259575172768e+00,-1.334409685477702169e+03,1.549748023416922249e-01,-1.084975603121077214e-01,4.143201031336785512e-07
7.560000000000000000e+09,-4.052494397053298678e-05,2.154952306272363052e-05,-4.383069947254074594e-05,2.981782846281673320e-05,-2.086487757868309121e-11,6.913051566179651972e-12,9.976470210216585865e-01,-6.795733869545224348e-02,9.971277873496372512e-01,-7.493259591106642137e-02,8.891246933208087899e-01,-1.469749417454078184e+03,1.078416053941500863e+00,-1.332574838936049218e+03,1.549805407160748105e-01,-1.086475027736528709e-01,4.146315614120644284e-07
7.570000000000000000e+09,-4.052210634035274524e-05,2.169038045016514677e-05,-4.380552136706640000e-05,2.998591924420741746e-05,-2.078290341765119474e-11,7.299171715837074052e-12,9.976404365228886961e-01,-6.805041810271608704e-02,9.971194396740762356e-01,-7.503530501686273002e-02,8.918506801557670727e-01,-1.467734074713435120e+03,1.086494358906534341e+00,-1.330744804045498768e+03,1.549862615554016276e-01,-1.087974622378840850e-01,4.149415594840844902e-07
7.580000000000000000e+09,-4.051881086661034836e-05,2.183139197357454784e-05,-4.377974743115904070e-05,3.015412450161144989e-05,-2.069347362925775342e-11,7.685323355224210749e-12,9.976338408162244153e-01,-6.814351336527024738e-02,9.971110803257960953e-01,-7.513802562766389026e-02,8.945879880907232629e-01,-1.465723887288320384e+03,1.094526806514059203e+00,-1.328919560796941823e+03,1.549919650675407046e-01,-1.089474386530641520e-01,4.152501702960358418e-07
7.590000000000000000e+09,-4.051505666629694728e-05,2.197255622462955632e-05,-4.375337676934878544e-05,3.032244224739733896e-05,-2.059654718945105846e-11,8.071368629258359905e-12,9.976272338873184431e-01,-6.823662451284255581e-02,9.971027094441440308e-01,-7.524075781948807995e-02,8.973366511452741667e-01,-1.463718834825577915e+03,1.102511051495155714e+00,-1.327099089258338608e+03,1.549976514717544829e-01,-1.090974319750517008e-01,4.155574689927213142e-07
7.600000000000000000e+09,-4.051084286049556020e-05,2.211387179095767122e-05,-4.372640849271147316e-05,3.049087048993993779e-05,-2.049208529892707918e-11,8.457168179049394993e-12,9.976206157218239223e-01,-6.832975157392183474e-02,9.970943271684720166e-01,-7.534350167034654933e-02,9.000967041952203651e-01,-1.461718897105772157e+03,1.110444771962506350e+00,-1.325283369574497783e+03,1.550033209985923199e-01,-1.092474421674385215e-01,4.158635330192898229e-07
7.610000000000000000e+09,-4.050616857440136057e-05,2.225533725614607487e-05,-4.369884171887716855e-05,3.065940723365037158e-05,-2.038005141962804494e-11,8.842581170306837256e-12,9.976139863054030998e-01,-6.842289457573698386e-02,9.970859336380816229e-01,-7.544625726023371226e-02,9.028681828576431423e-01,-1.459724054042558691e+03,1.118325670085447365e+00,-1.323472381966874309e+03,1.550089738897899305e-01,-1.093974692017029710e-01,4.161684422254811896e-07
7.620000000000000000e+09,-4.050103293734215492e-05,2.239695119975197355e-05,-4.367067557203779891e-05,3.082805047900536523e-05,-2.026041131102376296e-11,9.227465322422616472e-12,9.976073456237316561e-01,-6.851605354423810634e-02,9.970775289921733897e-01,-7.554902467111766773e-02,9.056511233754714896e-01,-1.457734285682047357e+03,1.126151472767382700e+00,-1.321666106733364813e+03,1.550146103981409895e-01,-1.095475130573563549e-01,4.164722789723123242e-07
7.630000000000000000e+09,-4.049543508279853548e-05,2.253871219731321920e-05,-4.364190918295462156e-05,3.099679822257662526e-05,-2.013313306616674424e-11,9.611676938229555877e-12,9.976006936625091415e-01,-6.860922850407656648e-02,9.970691133697940911e-01,-7.565180398692916697e-02,9.084455624899814286e-01,-1.455749572202164245e+03,1.133919932298035560e+00,-1.319864524248121597e+03,1.550202307873831120e-01,-1.096975737220837188e-01,4.167751282412218139e-07
7.640000000000000000e+09,-4.048937414842416154e-05,2.268061882035906005e-05,-4.361254168896530506e-05,3.116564845705968633e-05,-1.999818714751185768e-11,9.995070934438045031e-12,9.975940304074644160e-01,-6.870241947858647669e-02,9.970606869097849989e-01,-7.575459529354985899e-02,9.112515373096720106e-01,-1.453769893912013686e+03,1.141628827028215332e+00,-1.318067614961378922e+03,1.550258353320629057e-01,-1.098476511918789339e-01,4.170770777457242179e-07
7.650000000000000000e+09,-4.048284927606609501e-05,2.282266963642100630e-05,-4.358257223399040055e-05,3.133459917130296789e-05,-1.985554642249080265e-11,1.037750087275117042e-11,9.975873558443644207e-01,-6.879562648976536576e-02,9.970522497507265935e-01,-7.585739867880085530e-02,9.140690851780669535e-01,-1.451795231251231371e+03,1.149275962003765805e+00,-1.316275359399276340e+03,1.550314243174052420e-01,-1.099977454711884434e-01,4.173782180455850801e-07
7.660000000000000000e+09,-4.047585961178506823e-05,2.296486320904413632e-05,-4.355199996853979273e-05,3.150364835033596340e-05,-1.970518619883228815e-11,1.075881899165932162e-11,9.975806699590226145e-01,-6.888884955825559653e-02,9.970438020308877158e-01,-7.596021423242919901e-02,9.168982435335337744e-01,-1.449825564789344526e+03,1.156859169616565097e+00,-1.314487738163708400e+03,1.550369980391702041e-01,-1.101478565730342057e-01,4.176786426635591150e-07
7.670000000000000000e+09,-4.046840430587569080e-05,2.310719809779836900e-05,-4.352082404971812090e-05,3.167279397539783621e-05,-1.954708425961746902e-11,1.113887623891653967e-11,9.975739727373076349e-01,-6.898208870332736553e-02,9.970353438881729424e-01,-7.606304204609483366e-02,9.197390497733700654e-01,-1.447860875225118434e+03,1.164376310233203871e+00,-1.312704731932165259e+03,1.550425568035047885e-01,-1.102979845191530001e-01,4.179784482047140159e-07
7.680000000000000000e+09,-4.046048251288663603e-05,2.324967285829014261e-05,-4.348904364123064715e-05,3.184203402396513442e-05,-1.938122089806208284e-11,1.151752230469759313e-11,9.975672641651518457e-01,-6.907534394285870516e-02,9.970268754600646322e-01,-7.616588221335639231e-02,9.225915410917918669e-01,-1.445901143385913201e+03,1.171825272829121634e+00,-1.310926321457599897e+03,1.550481009267937471e-01,-1.104481293401122222e-01,4.182777344783699001e-07
7.690000000000000000e+09,-4.045209339164087490e-05,2.339228604217429019e-05,-4.345665791338784397e-05,3.201136646977960072e-05,-1.920757895201457640e-11,1.189460565543827940e-11,9.975605442285612190e-01,-6.916861529332073155e-02,9.970183968835759636e-01,-7.626873482965589035e-02,9.254557543423405086e-01,-1.443946350227016410e+03,1.179203975602599375e+00,-1.309152487568289871e+03,1.550536307354946908e-01,-1.105982910754374632e-01,4.185766046226847265e-07
7.700000000000000000e+09,-4.044323610525579478e-05,2.353503619716594889e-05,-4.342366604311048315e-05,3.218078928287562978e-05,-1.902614383816088353e-11,1.226997356835873338e-11,9.975538129136241050e-01,-6.926190276975749405e-02,9.970099082951916492e-01,-7.637159999230394569e-02,9.283317258730885424e-01,-1.441996476830999427e+03,1.186510366580271647e+00,-1.307383211167717946e+03,1.550591465659818813e-01,-1.107484697737293883e-01,4.188751652319016200e-07
7.710000000000000000e+09,-4.043390982116335880e-05,2.367792186705295707e-05,-4.339006721393365415e-05,3.235030042960713613e-05,-1.883690358592545634e-11,1.264347216667102116e-11,9.975470702065216688e-01,-6.935520638577152841e-02,9.970014098308167538e-01,-7.647447780046302823e-02,9.312194913719359368e-01,-1.440051504407046195e+03,1.193742424233186661e+00,-1.305618473234456587e+03,1.550646487643653482e-01,-1.108986654927753140e-01,4.191735264862961136e-07
7.720000000000000000e+09,-4.042411371113018394e-05,2.382094159170830913e-05,-4.335586061601079595e-05,3.251989787267455082e-05,-1.863984887105892437e-11,1.301494645547113854e-11,9.975403160935385483e-01,-6.944852615350631531e-02,9.969929016257228493e-01,-7.657736835513111184e-02,9.341190856941913312e-01,-1.438111414290288394e+03,1.200898158061576737e+00,-1.303858254822059507e+03,1.550701376863208858e-01,-1.110488782996630619e-01,4.194718022848324661e-07
7.730000000000000000e+09,-4.041384695127758520e-05,2.396409390710274240e-05,-4.332104544611751888e-05,3.268957957115084225e-05,-1.843497304890245199e-11,1.338424035831586332e-11,9.975335505610710696e-01,-6.954186208363052901e-02,9.969843838144913928e-01,-7.668027175912338345e-02,9.370305427064828940e-01,-1.436176187941141279e+03,1.207975609186603405e+00,-1.302102537058969347e+03,1.550756136969068666e-01,-1.111991082708806700e-01,4.197701103805634144e-07
7.740000000000000000e+09,-4.040310872210158591e-05,2.410737734531785597e-05,-4.328562090765453196e-05,3.285934348050797071e-05,-1.822227218731733658e-11,1.375119675448590583e-11,9.975267735956414583e-01,-6.963521418532266083e-02,9.969758565309619902e-01,-7.678318811705457658e-02,9.399538951042034629e-01,-1.434245806944622018e+03,1.214972850930827075e+00,-1.300351301148421271e+03,1.550810771703720059e-01,-1.113493554924240708e-01,4.200685725187810353e-07
7.750000000000000000e+09,-4.039189820849283994e-05,2.425079043455915164e-05,-4.324958621065086163e-05,3.302918755264233326e-05,-1.800174509927156580e-11,1.411565751693385028e-11,9.975199851839062770e-01,-6.972858246625548984e-02,9.969673199081781068e-01,-7.688611753532009763e-02,9.428891742379128527e-01,-1.432320253009675980e+03,1.221887989382705042e+00,-1.298604528368366573e+03,1.550865284899658747e-01,-1.114996200598889486e-01,4.203673145779452398e-07
